CaseID,Activity,CompleteTimestamp,CumTimeInterval
54,Activity I,1970-01-01 15:00:00,21600.0
54,,,
54,Activity H,1970-01-01 16:00:00,25200.0
54,Activity F,1970-01-01 17:00:00,28800.0
55,Activity A,1970-01-01 09:00:00,0.0
55,Activity B,1970-01-01 10:00:00,3600.0
55,,1970-01-01 11:00:00,7200.0
55,,1970-01-01 12:00:00,10800.0
55,Activity E,,
55,,1970-01-01 14:00:00,18000.0
55,Activity G,1970-01-01 14:00:00,18000.0
55,Activity K,1970-01-01 14:00:00,18000.0
55,Activity N,1970-01-01 15:00:00,21600.0
55,Activity J,1970-01-01 15:00:00,21600.0
55,,,
55,Activity L,,
55,,1970-01-01 16:00:00,25200.0
55,Activity F,,
56,Activity A,1970-01-01 09:00:00,0.0
56,Activity B,,
56,Activity C,,
56,Activity D,1970-01-01 12:00:00,10800.0
56,Activity E,,
56,Activity G,1970-01-01 14:00:00,18000.0
56,Activity M,,
56,Activity K,1970-01-01 14:00:00,18000.0
56,Activity J,,
56,Activity I,,
56,Activity N,1970-01-01 15:00:00,21600.0
56,,,
56,,,
56,Activity F,1970-01-01 17:00:00,28800.0
57,Activity A,1970-01-01 09:00:00,0.0
57,Activity B,1970-01-01 10:00:00,3600.0
57,Activity C,1970-01-01 11:00:00,7200.0
57,Activity D,,
57,Activity E,1970-01-01 13:00:00,14400.0
57,Activity K,1970-01-01 14:00:00,18000.0
57,,1970-01-01 14:00:00,18000.0
57,Activity G,1970-01-01 14:00:00,18000.0
57,Activity L,1970-01-01 15:00:00,21600.0
57,,1970-01-01 15:00:00,21600.0
57,Activity I,1970-01-01 15:00:00,21600.0
57,Activity J,1970-01-01 15:00:00,21600.0
57,Activity H,,
57,Activity F,,
58,Activity A,1970-01-01 09:00:00,0.0
58,Activity B,1970-01-01 10:00:00,3600.0
58,Activity C,1970-01-01 11:00:00,7200.0
58,,1970-01-01 12:00:00,10800.0
58,Activity E,1970-01-01 13:00:00,14400.0
58,,1970-01-01 14:00:00,18000.0
58,Activity M,1970-01-01 14:00:00,18000.0
58,Activity G,1970-01-01 14:00:00,18000.0
58,,,
58,Activity N,1970-01-01 15:00:00,21600.0
58,Activity I,1970-01-01 15:00:00,21600.0
58,Activity J,1970-01-01 15:00:00,21600.0
58,,1970-01-01 16:00:00,25200.0
58,Activity F,1970-01-01 17:00:00,28800.0
59,Activity A,,
59,Activity B,,
59,Activity C,1970-01-01 11:00:00,7200.0
59,Activity D,,
59,Activity E,1970-01-01 13:00:00,14400.0
59,Activity M,1970-01-01 14:00:00,18000.0
59,Activity G,1970-01-01 14:00:00,18000.0
59,Activity K,1970-01-01 14:00:00,18000.0
59,Activity N,1970-01-01 15:00:00,21600.0
59,Activity I,1970-01-01 15:00:00,21600.0
59,Activity J,1970-01-01 15:00:00,21600.0
59,Activity L,,
59,,1970-01-01 16:00:00,25200.0
59,Activity F,1970-01-01 17:00:00,28800.0
60,Activity A,1970-01-01 09:00:00,0.0
60,Activity B,1970-01-01 10:00:00,3600.0
60,,1970-01-01 11:00:00,7200.0
60,Activity D,,
60,Activity E,1970-01-01 13:00:00,14400.0
60,Activity K,1970-01-01 14:00:00,18000.0
60,,1970-01-01 14:00:00,18000.0
60,,1970-01-01 14:00:00,18000.0
60,Activity L,1970-01-01 15:00:00,21600.0
60,Activity N,1970-01-01 15:00:00,21600.0
60,,,
60,,,
60,Activity H,1970-01-01 16:00:00,25200.0
60,,1970-01-01 17:00:00,28800.0
61,Activity A,1970-01-01 09:00:00,0.0
61,Activity B,,
61,Activity C,1970-01-01 11:00:00,7200.0
61,Activity D,1970-01-01 12:00:00,10800.0
61,,,
61,,1970-01-01 14:00:00,18000.0
61,,1970-01-01 14:00:00,18000.0
61,,1970-01-01 14:00:00,18000.0
61,Activity N,,
61,Activity L,,
61,,1970-01-01 15:00:00,21600.0
61,,,
61,Activity H,,
61,Activity F,1970-01-01 17:00:00,28800.0
62,Activity A,1970-01-01 09:00:00,0.0
62,,,
62,Activity C,,
62,,1970-01-01 12:00:00,10800.0
62,Activity E,1970-01-01 13:00:00,14400.0
62,Activity K,,
62,Activity M,1970-01-01 14:00:00,18000.0
62,Activity G,,
62,,1970-01-01 15:00:00,21600.0
62,Activity N,1970-01-01 15:00:00,21600.0
62,Activity I,1970-01-01 15:00:00,21600.0
62,Activity J,1970-01-01 15:00:00,21600.0
62,,1970-01-01 16:00:00,25200.0
62,Activity F,,
63,Activity A,,
63,,,
63,Activity C,,
63,,1970-01-01 12:00:00,10800.0
63,,1970-01-01 13:00:00,14400.0
63,Activity K,1970-01-01 14:00:00,18000.0
63,Activity M,,
63,Activity G,,
63,Activity L,1970-01-01 15:00:00,21600.0
63,Activity N,1970-01-01 15:00:00,21600.0
63,Activity I,1970-01-01 15:00:00,21600.0
63,Activity J,1970-01-01 15:00:00,21600.0
63,,1970-01-01 16:00:00,25200.0
63,Activity F,1970-01-01 17:00:00,28800.0
64,,1970-01-01 09:00:00,0.0
64,,1970-01-01 10:00:00,3600.0
64,Activity C,1970-01-01 11:00:00,7200.0
64,Activity D,1970-01-01 12:00:00,10800.0
64,Activity E,1970-01-01 13:00:00,14400.0
64,,1970-01-01 14:00:00,18000.0
64,,,
64,Activity K,1970-01-01 14:00:00,18000.0
64,Activity N,1970-01-01 15:00:00,21600.0
64,Activity J,,
64,,1970-01-01 15:00:00,21600.0
64,,,
64,Activity H,1970-01-01 16:00:00,25200.0
64,Activity F,,
65,,,
65,Activity B,,
65,,1970-01-01 11:00:00,7200.0
65,,1970-01-01 12:00:00,10800.0
65,Activity E,,
65,Activity K,1970-01-01 14:00:00,18000.0
65,Activity G,1970-01-01 14:00:00,18000.0
65,,1970-01-01 14:00:00,18000.0
65,,,
65,,1970-01-01 15:00:00,21600.0
65,Activity J,1970-01-01 15:00:00,21600.0
65,Activity N,,
65,Activity H,1970-01-01 16:00:00,25200.0
65,Activity F,1970-01-01 17:00:00,28800.0
66,Activity A,1970-01-01 09:00:00,0.0
66,Activity B,,
66,Activity C,1970-01-01 11:00:00,7200.0
66,Activity D,1970-01-01 12:00:00,10800.0
66,Activity E,1970-01-01 13:00:00,14400.0
66,Activity K,1970-01-01 14:00:00,18000.0
66,,1970-01-01 14:00:00,18000.0
66,Activity M,1970-01-01 14:00:00,18000.0
66,,1970-01-01 15:00:00,21600.0
66,,1970-01-01 15:00:00,21600.0
66,Activity I,1970-01-01 15:00:00,21600.0
66,,1970-01-01 15:00:00,21600.0
66,Activity H,1970-01-01 16:00:00,25200.0
66,Activity F,1970-01-01 17:00:00,28800.0
67,Activity A,1970-01-01 09:00:00,0.0
67,Activity B,,
67,Activity C,,
67,Activity D,1970-01-01 12:00:00,10800.0
67,,1970-01-01 13:00:00,14400.0
67,,1970-01-01 14:00:00,18000.0
67,Activity G,1970-01-01 14:00:00,18000.0
67,Activity M,1970-01-01 14:00:00,18000.0
67,Activity L,,
67,Activity I,1970-01-01 15:00:00,21600.0
67,Activity J,1970-01-01 15:00:00,21600.0
67,,,
67,,1970-01-01 16:00:00,25200.0
67,,,
68,Activity A,1970-01-01 09:00:00,0.0
68,Activity B,1970-01-01 10:00:00,3600.0
68,Activity C,,
68,Activity D,1970-01-01 12:00:00,10800.0
68,Activity E,,
68,Activity K,1970-01-01 14:00:00,18000.0
68,Activity G,1970-01-01 14:00:00,18000.0
68,,1970-01-01 14:00:00,18000.0
68,,1970-01-01 15:00:00,21600.0
68,Activity J,1970-01-01 15:00:00,21600.0
68,Activity I,,
68,,1970-01-01 15:00:00,21600.0
68,Activity H,,
68,,1970-01-01 17:00:00,28800.0
69,Activity A,,
69,Activity B,1970-01-01 10:00:00,3600.0
69,Activity C,1970-01-01 11:00:00,7200.0
69,Activity D,1970-01-01 12:00:00,10800.0
69,Activity E,1970-01-01 13:00:00,14400.0
69,Activity M,1970-01-01 14:00:00,18000.0
69,Activity K,1970-01-01 14:00:00,18000.0
69,Activity G,,
69,,,
69,Activity L,1970-01-01 15:00:00,21600.0
69,,1970-01-01 15:00:00,21600.0
69,Activity I,1970-01-01 15:00:00,21600.0
69,,1970-01-01 16:00:00,25200.0
69,Activity F,1970-01-01 17:00:00,28800.0
70,Activity A,1970-01-01 09:00:00,0.0
70,Activity B,1970-01-01 10:00:00,3600.0
70,Activity C,,
70,Activity D,,
70,Activity E,1970-01-01 13:00:00,14400.0
70,,,
70,Activity M,1970-01-01 14:00:00,18000.0
70,Activity G,,
70,Activity L,,
70,Activity N,1970-01-01 15:00:00,21600.0
70,Activity I,1970-01-01 15:00:00,21600.0
70,,,
70,Activity H,1970-01-01 16:00:00,25200.0
70,Activity F,1970-01-01 17:00:00,28800.0
71,,,
71,Activity B,1970-01-01 10:00:00,3600.0
71,Activity C,1970-01-01 11:00:00,7200.0
71,Activity D,1970-01-01 12:00:00,10800.0
71,Activity E,,
71,Activity K,1970-01-01 14:00:00,18000.0
71,Activity G,1970-01-01 14:00:00,18000.0
71,Activity M,1970-01-01 14:00:00,18000.0
71,Activity L,1970-01-01 15:00:00,21600.0
71,,,
71,,,
71,,1970-01-01 15:00:00,21600.0
71,Activity H,,
71,Activity F,1970-01-01 17:00:00,28800.0
72,Activity A,,
72,,1970-01-01 10:00:00,3600.0
72,Activity C,1970-01-01 11:00:00,7200.0
72,Activity D,1970-01-01 12:00:00,10800.0
72,,1970-01-01 13:00:00,14400.0
72,Activity G,1970-01-01 14:00:00,18000.0
72,Activity M,1970-01-01 14:00:00,18000.0
72,Activity K,1970-01-01 14:00:00,18000.0
72,,1970-01-01 15:00:00,21600.0
72,,,
72,Activity N,1970-01-01 15:00:00,21600.0
72,,1970-01-01 15:00:00,21600.0
72,,1970-01-01 16:00:00,25200.0
72,,,
73,Activity A,1970-01-01 09:00:00,0.0
73,Activity B,1970-01-01 10:00:00,3600.0
73,Activity C,,
73,Activity D,1970-01-01 12:00:00,10800.0
73,Activity E,1970-01-01 13:00:00,14400.0
73,Activity K,1970-01-01 14:00:00,18000.0
73,Activity M,,
73,Activity G,1970-01-01 14:00:00,18000.0
73,,,
73,Activity N,1970-01-01 15:00:00,21600.0
73,Activity J,1970-01-01 15:00:00,21600.0
73,Activity I,,
73,,1970-01-01 16:00:00,25200.0
73,Activity F,,
74,,,
74,Activity B,1970-01-01 10:00:00,3600.0
74,Activity C,,
74,Activity D,1970-01-01 12:00:00,10800.0
74,Activity E,1970-01-01 13:00:00,14400.0
74,Activity G,1970-01-01 14:00:00,18000.0
74,Activity M,1970-01-01 14:00:00,18000.0
74,Activity K,,
74,Activity J,1970-01-01 15:00:00,21600.0
74,Activity I,,
74,Activity N,1970-01-01 15:00:00,21600.0
74,,1970-01-01 15:00:00,21600.0
74,,,
74,Activity F,1970-01-01 17:00:00,28800.0
75,Activity A,1970-01-01 09:00:00,0.0
75,Activity B,1970-01-01 10:00:00,3600.0
75,Activity C,1970-01-01 11:00:00,7200.0
75,Activity D,,
75,Activity E,1970-01-01 13:00:00,14400.0
75,Activity K,,
75,Activity M,1970-01-01 14:00:00,18000.0
75,,1970-01-01 14:00:00,18000.0
75,Activity L,1970-01-01 15:00:00,21600.0
75,Activity N,1970-01-01 15:00:00,21600.0
75,,,
75,Activity I,1970-01-01 15:00:00,21600.0
75,Activity H,1970-01-01 16:00:00,25200.0
75,,,
76,Activity A,1970-01-01 09:00:00,0.0
76,Activity B,1970-01-01 10:00:00,3600.0
76,Activity C,1970-01-01 11:00:00,7200.0
76,Activity D,1970-01-01 12:00:00,10800.0
76,Activity E,,
76,,1970-01-01 14:00:00,18000.0
76,Activity K,1970-01-01 14:00:00,18000.0
76,Activity M,1970-01-01 14:00:00,18000.0
76,Activity J,,
76,Activity I,1970-01-01 15:00:00,21600.0
76,Activity L,1970-01-01 15:00:00,21600.0
76,Activity N,1970-01-01 15:00:00,21600.0
76,Activity H,1970-01-01 16:00:00,25200.0
76,Activity F,,
77,Activity A,,
77,,1970-01-01 10:00:00,3600.0
77,,1970-01-01 11:00:00,7200.0
77,,1970-01-01 12:00:00,10800.0
77,Activity E,1970-01-01 13:00:00,14400.0
77,Activity M,1970-01-01 14:00:00,18000.0
77,Activity G,1970-01-01 14:00:00,18000.0
77,Activity K,1970-01-01 14:00:00,18000.0
77,Activity N,,
77,Activity J,1970-01-01 15:00:00,21600.0
77,,1970-01-01 15:00:00,21600.0
77,Activity L,1970-01-01 15:00:00,21600.0
77,,1970-01-01 16:00:00,25200.0
77,Activity F,1970-01-01 17:00:00,28800.0
78,Activity A,1970-01-01 09:00:00,0.0
78,,1970-01-01 10:00:00,3600.0
78,Activity C,1970-01-01 11:00:00,7200.0
78,Activity D,1970-01-01 12:00:00,10800.0
78,Activity E,1970-01-01 13:00:00,14400.0
78,Activity K,1970-01-01 14:00:00,18000.0
78,Activity G,,
78,,1970-01-01 14:00:00,18000.0
78,Activity L,1970-01-01 15:00:00,21600.0
78,Activity J,1970-01-01 15:00:00,21600.0
78,Activity I,1970-01-01 15:00:00,21600.0
78,Activity N,,
78,,1970-01-01 16:00:00,25200.0
78,Activity F,1970-01-01 17:00:00,28800.0
79,,,
79,Activity B,1970-01-01 10:00:00,3600.0
79,Activity C,1970-01-01 11:00:00,7200.0
79,,,
79,Activity E,,
79,Activity M,,
79,Activity G,1970-01-01 14:00:00,18000.0
79,Activity K,1970-01-01 14:00:00,18000.0
79,Activity N,1970-01-01 15:00:00,21600.0
79,,1970-01-01 15:00:00,21600.0
79,Activity I,,
79,Activity L,1970-01-01 15:00:00,21600.0
79,Activity H,1970-01-01 16:00:00,25200.0
79,Activity F,1970-01-01 17:00:00,28800.0
80,Activity A,1970-01-01 09:00:00,0.0
80,Activity B,,
80,Activity C,1970-01-01 11:00:00,7200.0
80,Activity D,1970-01-01 12:00:00,10800.0
80,Activity E,1970-01-01 13:00:00,14400.0
80,Activity M,1970-01-01 14:00:00,18000.0
80,,1970-01-01 14:00:00,18000.0
80,Activity K,1970-01-01 14:00:00,18000.0
80,Activity N,1970-01-01 15:00:00,21600.0
80,,1970-01-01 15:00:00,21600.0
80,,1970-01-01 15:00:00,21600.0
80,Activity L,1970-01-01 15:00:00,21600.0
80,Activity H,1970-01-01 16:00:00,25200.0
80,,1970-01-01 17:00:00,28800.0
81,Activity A,,
81,Activity B,,
81,,1970-01-01 11:00:00,7200.0
81,Activity D,,
81,Activity E,,
81,Activity G,1970-01-01 14:00:00,18000.0
81,,1970-01-01 14:00:00,18000.0
81,Activity M,,
81,,1970-01-01 15:00:00,21600.0
81,Activity J,1970-01-01 15:00:00,21600.0
81,Activity L,1970-01-01 15:00:00,21600.0
81,Activity N,,
81,,1970-01-01 16:00:00,25200.0
81,Activity F,,
82,,1970-01-01 09:00:00,0.0
82,,,
82,Activity C,1970-01-01 11:00:00,7200.0
82,Activity D,1970-01-01 12:00:00,10800.0
82,Activity E,1970-01-01 13:00:00,14400.0
82,Activity G,1970-01-01 14:00:00,18000.0
82,Activity M,1970-01-01 14:00:00,18000.0
82,Activity K,1970-01-01 14:00:00,18000.0
82,,1970-01-01 15:00:00,21600.0
82,Activity J,1970-01-01 15:00:00,21600.0
82,Activity N,1970-01-01 15:00:00,21600.0
82,Activity L,1970-01-01 15:00:00,21600.0
82,,1970-01-01 16:00:00,25200.0
82,Activity F,1970-01-01 17:00:00,28800.0
83,,,
83,Activity B,,
83,,1970-01-01 11:00:00,7200.0
83,,1970-01-01 12:00:00,10800.0
83,Activity E,1970-01-01 13:00:00,14400.0
83,Activity M,,
83,Activity K,1970-01-01 14:00:00,18000.0
83,Activity G,,
83,,1970-01-01 15:00:00,21600.0
83,Activity L,1970-01-01 15:00:00,21600.0
83,Activity I,1970-01-01 15:00:00,21600.0
83,Activity J,1970-01-01 15:00:00,21600.0
83,Activity H,1970-01-01 16:00:00,25200.0
83,Activity F,1970-01-01 17:00:00,28800.0
84,,1970-01-01 09:00:00,0.0
84,Activity B,,
84,Activity C,1970-01-01 11:00:00,7200.0
84,Activity D,,
84,Activity E,1970-01-01 13:00:00,14400.0
84,Activity G,1970-01-01 14:00:00,18000.0
84,Activity M,,
84,Activity K,,
84,Activity J,,
84,,,
84,,1970-01-01 15:00:00,21600.0
84,,1970-01-01 15:00:00,21600.0
84,Activity H,1970-01-01 16:00:00,25200.0
84,Activity F,1970-01-01 17:00:00,28800.0
85,Activity A,,
85,,1970-01-01 10:00:00,3600.0
85,Activity C,1970-01-01 11:00:00,7200.0
85,Activity D,1970-01-01 12:00:00,10800.0
85,,1970-01-01 13:00:00,14400.0
85,Activity G,,
85,Activity M,1970-01-01 14:00:00,18000.0
85,Activity K,1970-01-01 14:00:00,18000.0
85,Activity J,1970-01-01 15:00:00,21600.0
85,,1970-01-01 15:00:00,21600.0
85,Activity N,1970-01-01 15:00:00,21600.0
85,,1970-01-01 15:00:00,21600.0
85,Activity H,,
85,Activity F,1970-01-01 17:00:00,28800.0
86,Activity A,1970-01-01 09:00:00,0.0
86,,1970-01-01 10:00:00,3600.0
86,Activity C,1970-01-01 11:00:00,7200.0
86,,1970-01-01 12:00:00,10800.0
86,Activity E,,
86,Activity M,,
86,,1970-01-01 14:00:00,18000.0
86,Activity K,,
86,Activity N,1970-01-01 15:00:00,21600.0
86,Activity I,,
86,Activity J,,
86,Activity L,1970-01-01 15:00:00,21600.0
86,Activity H,1970-01-01 16:00:00,25200.0
86,Activity F,1970-01-01 17:00:00,28800.0
87,,1970-01-01 09:00:00,0.0
87,Activity B,1970-01-01 10:00:00,3600.0
87,Activity C,1970-01-01 11:00:00,7200.0
87,,1970-01-01 12:00:00,10800.0
87,Activity E,1970-01-01 13:00:00,14400.0
87,Activity M,1970-01-01 14:00:00,18000.0
87,Activity K,1970-01-01 14:00:00,18000.0
87,,,
87,Activity N,,
87,Activity L,1970-01-01 15:00:00,21600.0
87,,1970-01-01 15:00:00,21600.0
87,,1970-01-01 15:00:00,21600.0
87,,1970-01-01 16:00:00,25200.0
87,Activity F,1970-01-01 17:00:00,28800.0
88,,1970-01-01 09:00:00,0.0
88,Activity B,1970-01-01 10:00:00,3600.0
88,Activity C,1970-01-01 11:00:00,7200.0
88,Activity D,1970-01-01 12:00:00,10800.0
88,,1970-01-01 13:00:00,14400.0
88,Activity K,1970-01-01 14:00:00,18000.0
88,Activity G,1970-01-01 14:00:00,18000.0
88,,1970-01-01 14:00:00,18000.0
88,Activity L,1970-01-01 15:00:00,21600.0
88,,1970-01-01 15:00:00,21600.0
88,Activity I,,
88,Activity N,,
88,Activity H,1970-01-01 16:00:00,25200.0
88,Activity F,,
89,Activity A,1970-01-01 09:00:00,0.0
89,Activity B,1970-01-01 10:00:00,3600.0
89,Activity C,1970-01-01 11:00:00,7200.0
89,Activity D,1970-01-01 12:00:00,10800.0
89,,,
89,Activity G,1970-01-01 14:00:00,18000.0
89,,1970-01-01 14:00:00,18000.0
89,,,
89,Activity I,1970-01-01 15:00:00,21600.0
89,,1970-01-01 15:00:00,21600.0
89,,1970-01-01 15:00:00,21600.0
89,Activity N,,
89,Activity H,1970-01-01 16:00:00,25200.0
89,Activity F,1970-01-01 17:00:00,28800.0
90,Activity A,,
90,Activity B,,
90,Activity C,1970-01-01 11:00:00,7200.0
90,,,
90,Activity E,1970-01-01 13:00:00,14400.0
90,,1970-01-01 14:00:00,18000.0
90,Activity G,1970-01-01 14:00:00,18000.0
90,Activity M,,
90,Activity L,1970-01-01 15:00:00,21600.0
90,Activity I,1970-01-01 15:00:00,21600.0
90,Activity J,,
90,Activity N,,
90,Activity H,1970-01-01 16:00:00,25200.0
90,Activity F,1970-01-01 17:00:00,28800.0
91,Activity A,,
91,,1970-01-01 10:00:00,3600.0
91,,,
91,Activity D,1970-01-01 12:00:00,10800.0
91,Activity E,1970-01-01 13:00:00,14400.0
91,Activity G,1970-01-01 14:00:00,18000.0
91,Activity M,1970-01-01 14:00:00,18000.0
91,Activity K,,
91,Activity J,,
91,Activity I,1970-01-01 15:00:00,21600.0
91,Activity N,1970-01-01 15:00:00,21600.0
91,Activity L,,
91,Activity H,1970-01-01 16:00:00,25200.0
91,Activity F,,
92,,1970-01-01 09:00:00,0.0
92,,,
92,,,
92,Activity D,1970-01-01 12:00:00,10800.0
92,Activity E,1970-01-01 13:00:00,14400.0
92,,1970-01-01 14:00:00,18000.0
92,,1970-01-01 14:00:00,18000.0
92,Activity M,1970-01-01 14:00:00,18000.0
92,,1970-01-01 15:00:00,21600.0
92,Activity J,1970-01-01 15:00:00,21600.0
92,Activity I,1970-01-01 15:00:00,21600.0
92,Activity N,1970-01-01 15:00:00,21600.0
92,,,
92,Activity F,1970-01-01 17:00:00,28800.0
93,Activity A,,
93,,1970-01-01 10:00:00,3600.0
93,Activity C,1970-01-01 11:00:00,7200.0
93,Activity D,1970-01-01 12:00:00,10800.0
93,Activity E,1970-01-01 13:00:00,14400.0
93,,1970-01-01 14:00:00,18000.0
93,,1970-01-01 14:00:00,18000.0
93,Activity K,1970-01-01 14:00:00,18000.0
93,,1970-01-01 15:00:00,21600.0
93,Activity J,,
93,Activity N,1970-01-01 15:00:00,21600.0
93,Activity L,1970-01-01 15:00:00,21600.0
93,Activity H,,
93,Activity F,,
94,,1970-01-01 09:00:00,0.0
94,Activity B,1970-01-01 10:00:00,3600.0
94,,,
94,Activity D,,
94,,1970-01-01 13:00:00,14400.0
94,,1970-01-01 14:00:00,18000.0
94,Activity G,1970-01-01 14:00:00,18000.0
94,,,
94,Activity L,,
94,Activity J,,
94,,1970-01-01 15:00:00,21600.0
94,Activity N,1970-01-01 15:00:00,21600.0
94,Activity H,1970-01-01 16:00:00,25200.0
94,Activity F,1970-01-01 17:00:00,28800.0
95,Activity A,1970-01-01 09:00:00,0.0
95,,1970-01-01 10:00:00,3600.0
95,,1970-01-01 11:00:00,7200.0
95,Activity D,1970-01-01 12:00:00,10800.0
95,Activity E,1970-01-01 13:00:00,14400.0
95,Activity K,1970-01-01 14:00:00,18000.0
95,Activity M,,
95,,1970-01-01 14:00:00,18000.0
95,Activity L,1970-01-01 15:00:00,21600.0
95,Activity N,1970-01-01 15:00:00,21600.0
95,,1970-01-01 15:00:00,21600.0
95,,1970-01-01 15:00:00,21600.0
95,Activity H,1970-01-01 16:00:00,25200.0
95,Activity F,1970-01-01 17:00:00,28800.0
96,Activity A,1970-01-01 09:00:00,0.0
96,Activity B,1970-01-01 10:00:00,3600.0
96,,1970-01-01 11:00:00,7200.0
96,Activity D,1970-01-01 12:00:00,10800.0
96,Activity E,1970-01-01 13:00:00,14400.0
96,Activity K,1970-01-01 14:00:00,18000.0
96,,1970-01-01 14:00:00,18000.0
96,,1970-01-01 14:00:00,18000.0
96,Activity L,1970-01-01 15:00:00,21600.0
96,Activity J,1970-01-01 15:00:00,21600.0
96,Activity I,1970-01-01 15:00:00,21600.0
96,Activity N,1970-01-01 15:00:00,21600.0
96,,1970-01-01 16:00:00,25200.0
96,Activity F,,
97,Activity A,1970-01-01 09:00:00,0.0
97,Activity B,,
97,,1970-01-01 11:00:00,7200.0
97,Activity D,,
97,Activity E,1970-01-01 13:00:00,14400.0
97,Activity G,1970-01-01 14:00:00,18000.0
97,Activity M,1970-01-01 14:00:00,18000.0
97,Activity K,1970-01-01 14:00:00,18000.0
97,Activity J,,
97,,,
97,Activity N,,
97,Activity L,1970-01-01 15:00:00,21600.0
97,,1970-01-01 16:00:00,25200.0
97,,1970-01-01 17:00:00,28800.0
98,,1970-01-01 09:00:00,0.0
98,Activity B,,
98,Activity C,,
98,Activity D,1970-01-01 12:00:00,10800.0
98,Activity E,,
98,,,
98,Activity K,1970-01-01 14:00:00,18000.0
98,Activity G,1970-01-01 14:00:00,18000.0
98,,1970-01-01 15:00:00,21600.0
98,Activity L,,
98,,1970-01-01 15:00:00,21600.0
98,Activity J,1970-01-01 15:00:00,21600.0
98,Activity H,1970-01-01 16:00:00,25200.0
98,Activity F,,
99,Activity A,,
99,,1970-01-01 10:00:00,3600.0
99,,1970-01-01 11:00:00,7200.0
99,Activity D,1970-01-01 12:00:00,10800.0
99,Activity E,1970-01-01 13:00:00,14400.0
99,Activity K,1970-01-01 14:00:00,18000.0
99,Activity M,1970-01-01 14:00:00,18000.0
99,,1970-01-01 14:00:00,18000.0
99,Activity L,,
99,,1970-01-01 15:00:00,21600.0
99,Activity J,,
99,Activity I,1970-01-01 15:00:00,21600.0
99,,1970-01-01 16:00:00,25200.0
99,,1970-01-01 17:00:00,28800.0
100,,,
100,Activity B,1970-01-01 10:00:00,3600.0
100,Activity C,1970-01-01 11:00:00,7200.0
100,Activity D,,
100,Activity E,1970-01-01 13:00:00,14400.0
100,Activity G,,
100,Activity K,,
100,Activity M,1970-01-01 14:00:00,18000.0
100,Activity I,1970-01-01 15:00:00,21600.0
100,Activity J,1970-01-01 15:00:00,21600.0
100,Activity L,1970-01-01 15:00:00,21600.0
100,Activity N,1970-01-01 15:00:00,21600.0
100,Activity H,1970-01-01 16:00:00,25200.0
100,,1970-01-01 17:00:00,28800.0
101,,,
101,Activity B,1970-01-01 10:00:00,3600.0
101,Activity C,1970-01-01 11:00:00,7200.0
101,Activity D,1970-01-01 12:00:00,10800.0
101,Activity E,1970-01-01 13:00:00,14400.0
101,Activity K,,
101,,1970-01-01 14:00:00,18000.0
101,Activity G,,
101,Activity L,1970-01-01 15:00:00,21600.0
101,,1970-01-01 15:00:00,21600.0
101,Activity I,,
101,,1970-01-01 15:00:00,21600.0
101,Activity H,1970-01-01 16:00:00,25200.0
101,,,
102,Activity A,1970-01-01 09:00:00,0.0
102,Activity B,1970-01-01 10:00:00,3600.0
102,Activity C,,
102,Activity D,1970-01-01 12:00:00,10800.0
102,Activity E,1970-01-01 13:00:00,14400.0
102,Activity M,,
102,Activity G,1970-01-01 14:00:00,18000.0
102,Activity K,1970-01-01 14:00:00,18000.0
102,Activity N,1970-01-01 15:00:00,21600.0
102,Activity J,1970-01-01 15:00:00,21600.0
102,Activity I,,
102,,,
102,Activity H,1970-01-01 16:00:00,25200.0
102,Activity F,,
103,,,
103,Activity B,1970-01-01 10:00:00,3600.0
103,Activity C,1970-01-01 11:00:00,7200.0
103,Activity D,1970-01-01 12:00:00,10800.0
103,Activity E,1970-01-01 13:00:00,14400.0
103,,1970-01-01 14:00:00,18000.0
103,Activity M,1970-01-01 14:00:00,18000.0
103,,,
103,Activity L,1970-01-01 15:00:00,21600.0
103,Activity N,1970-01-01 15:00:00,21600.0
103,,1970-01-01 15:00:00,21600.0
103,,,
103,Activity H,1970-01-01 16:00:00,25200.0
103,Activity F,1970-01-01 17:00:00,28800.0
104,,,
104,,,
104,Activity C,,
104,Activity D,1970-01-01 12:00:00,10800.0
104,,1970-01-01 13:00:00,14400.0
104,,,
104,Activity G,1970-01-01 14:00:00,18000.0
104,Activity K,1970-01-01 14:00:00,18000.0
104,Activity N,1970-01-01 15:00:00,21600.0
104,Activity J,,
104,Activity I,1970-01-01 15:00:00,21600.0
104,,1970-01-01 15:00:00,21600.0
104,Activity H,1970-01-01 16:00:00,25200.0
104,Activity F,1970-01-01 17:00:00,28800.0
105,Activity A,,
105,,1970-01-01 10:00:00,3600.0
105,,1970-01-01 11:00:00,7200.0
105,Activity D,1970-01-01 12:00:00,10800.0
